Process Date,Amount,Other Party,Credit Plan Name,Transaction Date,Foreign Details,City,Country Code
17/09/2018,-46.00,"FARMERS RICCARTON      CHRISTCHURCH  NZ","PURCHASES",15/09/2018,,,
17/09/2018,-48.74,"CALTEX RICCARTON       CHRISTCHURCH  NZ","PURCHASES",15/09/2018,,,
17/09/2018,-10.00,"COTTON ON TYPO 9713    CHRISTCHURCH  NZ","PURCHASES",15/09/2018,,,
17/09/2018,-100.48,"JEANSWEST RICCARTON    MALL CHRISTCH NZ","PURCHASES",15/09/2018,,,
17/09/2018,-3.29,"PAYPAL *SHANGHAIZHU    4029357733    HK","PURCHASES",15/09/2018,,,
17/09/2018,-27.50,"LAZEEZA                CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-37.00,"MAX FASHIONS HORNBY    HORNBY        NZ","PURCHASES",16/09/2018,,,
17/09/2018,-24.97,"LOVEMY MAKEUP          AUCKLAND      NZ","PURCHASES",16/09/2018,,,
17/09/2018,-4.50,"PETER ALEXANDER        CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-6.08,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-15.97,"GROWERS DIRECT (1974)  CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-21.98,"BENDON HORNBY          HORNBY        NZ","PURCHASES",16/09/2018,,,
17/09/2018,-120.50,"ADIDAS HORNBY FO       CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-15.00,"FIBRE HORNBY           CHRISTCHURCH  NZ","PURCHASES",16/09/2018,,,
17/09/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",17/09/2018,,,
19/09/2018,-6.61,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",19/09/2018,,,
20/09/2018,-4.60,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",20/09/2018,,,
20/09/2018,-27.92,"WITCHERY               CHRISTCHURCH  NZ","PURCHASES",20/09/2018,,,
20/09/2018,-7.68,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",20/09/2018,,,
24/09/2018,26.31,"DHGATE                 SURREY        GB","PURCHASES",12/07/2018,,,
24/09/2018,-5.00,"FARMERS                CHRISTCHURCH  NZ","PURCHASES",23/09/2018,,,
24/09/2018,-15.00,"FARMERS                CHRISTCHURCH  NZ","PURCHASES",23/09/2018,,,
28/09/2018,-14.00,"TWL 175 SOUTH CITY     CHRISTCHURCH  NZ","PURCHASES",28/09/2018,,,
01/10/2018,-11.00,"FAT EDDIES             CHRISTCHURCH  NZ","PURCHASES",28/09/2018,,,
01/10/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",01/10/2018,,,
02/10/2018,-6.97,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",02/10/2018,,,
03/10/2018,-30.00,"GOOGLE *Donations CDP  g.co/helppay# GB","PURCHASES",01/10/2018,,,
03/10/2018,-5.00,"WENDY'S HEREFORD STREE CHRISTCHURCH  NZ","PURCHASES",01/10/2018,,,
03/10/2018,-43.00,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",02/10/2018,,,
03/10/2018,-86.49,"TWO DEGREES NEW ZEALAN CHRISTCHURCH  NZ","PURCHASES",02/10/2018,,,
03/10/2018,-6.61,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",03/10/2018,,,
03/10/2018,-6.97,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",03/10/2018,,,
05/10/2018,-52.82,"VETCALL                CHRISTCHURCH  NZ","PURCHASES",04/10/2018,,,
08/10/2018,-20.00,"FAT EDDIES             CHRISTCHURCH  NZ","PURCHASES",05/10/2018,,,
08/10/2018,-2.39,"Apple NZ GCS           SYDNEY        AU","PURCHASES",05/10/2018,,,
08/10/2018,681.00,"PAYMENT RECEIVED       THANK YOU     NZL",,06/10/2018,,,
08/10/2018,-6.00,"CCC TAIORA: QEII       NEW BRIGHTON  NZ","PURCHASES",07/10/2018,,,
08/10/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",08/10/2018,,,
10/10/2018,40.00,"PAYMENT RECEIVED       THANK YOU     NZL",,09/10/2018,,,
15/10/2018,-57.20,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",12/10/2018,,,
15/10/2018,-5.00,"WENDY'S HEREFORD STREE CHRISTCHURCH  NZ","PURCHASES",12/10/2018,,,
15/10/2018,-50.00,"JUICE 11               WAIHOPAI VLY  NZ","PURCHASES",14/10/2018,,,
15/10/2018,-19.00,"TWL 220 RICCARTON      RICCARTON     NZ","PURCHASES",14/10/2018,,,
15/10/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",15/10/2018,,,
16/10/2018,-66.82,"COUNTDOWN MOORHOUSE    CHRISTCHURCH  NZL","PURCHASES",16/10/2018,,,
17/10/2018,-15.01,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",16/10/2018,,,
17/10/2018,-6.61,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",17/10/2018,,,
23/10/2018,-26.06,"BUNNINGS - 9476        RICCARTON     NZL","PURCHASES",21/10/2018,,,
23/10/2018,-49.51,"SUNSON GIFT SHOP       CHRISTCHURCH  NZ","PURCHASES",21/10/2018,,,
23/10/2018,-0.67,"KIKKI.K                CHRISTCHURCH  NZ","PURCHASES",21/10/2018,,,
23/10/2018,-45.59,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",21/10/2018,,,
23/10/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",23/10/2018,,,
25/10/2018,-14.40,"SILVERMOON MERRIVALE M CHRISTCHURCH  NZ","PURCHASES",24/10/2018,,,
25/10/2018,-20.00,"2DEGREES MOBILE        AUCKLAND      NZ","PURCHASES",25/10/2018,,,
29/10/2018,-24.05,"AMZN Mktp US*M82LR5JF1 Amzn.com/bill LU","PURCHASES",25/10/2018,,,
29/10/2018,-14.18,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",27/10/2018,,,
29/10/2018,-6.00,"CCC TAIORA: QEII       NEW BRIGHTON  NZ","PURCHASES",28/10/2018,,,
29/10/2018,-4.20,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",29/10/2018,,,
30/10/2018,430.00,"PAYMENT RECEIVED       THANK YOU     NZL",,30/10/2018,,,
31/10/2018,-1.00,"MCDONALDS SOUTH CITY F CHRISTCHURCH  NZL","PURCHASES",31/10/2018,,,
31/10/2018,-6.61,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",31/10/2018,,,
01/11/2018,-10.50,"GURUJI INDIAN FOODS    CHRISTCHURCH  NZ","PURCHASES",31/10/2018,,,
02/11/2018,-3.00,"MCDONALDS SOUTH CITY F CHRISTCHURCH  NZL","PURCHASES",02/11/2018,,,
05/11/2018,-1.75,"PAYPAL *SHANGHAIYIN    4029357733    HK","PURCHASES",01/11/2018,,,
05/11/2018,-27.43,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",02/11/2018,,,
05/11/2018,-86.49,"TWO DEGREES NEW ZEALAN CHRISTCHURCH  NZ","PURCHASES",02/11/2018,,,
05/11/2018,-49.99,"PAYPAL                 4029357733    SG","PURCHASES",02/11/2018,,,
05/11/2018,-10.00,"FAT EDDIES             CHRISTCHURCH  NZ","PURCHASES",02/11/2018,,,
05/11/2018,-9.70,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",03/11/2018,,,
05/11/2018,-1.49,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",03/11/2018,,,
05/11/2018,-19.50,"MADAM KWONG'S          CHRISTCHURCH  NZ","PURCHASES",03/11/2018,,,
05/11/2018,-97.97,"BRISCOES RICCARTON     AUCKLAND      NZ","PURCHASES",03/11/2018,,,
05/11/2018,-69.71,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",03/11/2018,,,
05/11/2018,400.00,"PAYMENT RECEIVED       THANK YOU     NZL",,04/11/2018,,,
05/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",05/11/2018,,,
06/11/2018,49.99,"PAYPAL                 4029357733    SG","PURCHASES",04/11/2018,,,
06/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",06/11/2018,,,
07/11/2018,-18.73,"PAYPAL *JUNSEONG       4029357733    SG","PURCHASES",05/11/2018,,,
07/11/2018,-79.00,"TREATME                AUCKLAND      NZ","PURCHASES",06/11/2018,,,
08/11/2018,100.00,"PAYMENT RECEIVED       THANK YOU     NZL",,07/11/2018,,,
09/11/2018,-47.04,"AMZN Mktp US*M80XM3BG2 Amzn.com/bill LU","PURCHASES",07/11/2018,,,
09/11/2018,-15.00,"HANOI OLD QUARTER      CHRISTCHURCH  NZ","PURCHASES",08/11/2018,,,
09/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",09/11/2018,,,
12/11/2018,-6.00,"PHILLIPSTOWN POST SHOP CHRISTCHURCH  NZ","PURCHASES",09/11/2018,,,
12/11/2018,-43.33,"HEALTHY HARVEST FRUIT  CHRISTCHURCH  NZ","PURCHASES",10/11/2018,,,
12/11/2018,-27.86,"NPD MOORHOUSE          CHRISTCHURCH  NZ","PURCHASES",10/11/2018,,,
12/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",12/11/2018,,,
12/11/2018,-6.39,"SPOTLIGHT STORES NZ LT SYDENHAM      NZ","PURCHASES",12/11/2018,,,
13/11/2018,-39.00,"www.grouponnz.co.nz    grouponnz.co. IE","PURCHASES",11/11/2018,,,
13/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",13/11/2018,,,
14/11/2018,-6.61,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",14/11/2018,,,
15/11/2018,-47.65,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",14/11/2018,,,
19/11/2018,-29.05,"MAD BUTCHER FERRY ROAD CHRISTCHURCH  NZL","PURCHASES",17/11/2018,,,
20/11/2018,-8.96,"LITTLE BREWS ESPRESSO  CHRISTCHURCH  NZ","PURCHASES",20/11/2018,,,
22/11/2018,-20.24,"FARMERS RICCARTON      CHRISTCHURCH  NZ","PURCHASES",21/11/2018,,,
22/11/2018,-9.00,"NZ TRANSPORT AGENCY    PALM NORTH    NZL","PURCHASES",22/11/2018,,,
23/11/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",23/11/2018,,,
26/11/2018,-16.74,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",23/11/2018,,,
26/11/2018,-3.99,"UNICHEM CASHEL PHARMAC CHRISTCHURCH  NZ","PURCHASES",23/11/2018,,,
26/11/2018,-30.00,"PAYPAL *BELMONTPHAR    4029357733    SG","PURCHASES",24/11/2018,,,
26/11/2018,-1.96,"PAYPAL *FRFAIRYSEAS    4029357733    SG","PURCHASES",24/11/2018,,,
26/11/2018,-96.82,"CATCHOFTHEDAY.C        MULGRAVE      AU","PURCHASES",24/11/2018,,,
26/11/2018,-10.00,"Trade Me               Wellington    NZ","PURCHASES",25/11/2018,,,
26/11/2018,-20.00,"2DEGREES MOBILE        AUCKLAND      NZ","PURCHASES",25/11/2018,,,
26/11/2018,-7.50,"COTTON ON TYPO 9713    CHRISTCHURCH  NZ","PURCHASES",25/11/2018,,,
27/11/2018,-440.00,"IMMIGRATION NZ         AUCKLAND      NZL","PURCHASES",27/11/2018,,,
28/11/2018,-5.00,"DOMINOS PIZZA          AUCKLAND      NZL","PURCHASES",27/11/2018,,,
29/11/2018,-6.58,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",29/11/2018,,,
03/12/2018,-10.00,"KMART - RICCARTON      CHRISTCHURCH  NZ","PURCHASES",29/11/2018,,,
03/12/2018,1000.00,"PAYMENT RECEIVED       THANK YOU     NZL",,02/12/2018,,,
03/12/2018,12.00,"PAYMENT RECEIVED       THANK YOU     NZL",,02/12/2018,,,
03/12/2018,-86.49,"TWO DEGREES NEW ZEALAN CHRISTCHURCH  NZ","PURCHASES",02/12/2018,,,
03/12/2018,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",03/12/2018,,,
03/12/2018,-43.36,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",03/12/2018,,,
03/12/2018,-4.00,"GRABONE                WHANGAREI     NZL","PURCHASES",03/12/2018,,,
04/12/2018,-20.00,"GRABONE                WHANGAREI     NZL","PURCHASES",04/12/2018,,,
04/12/2018,39.61,"HOLIDAY CREDIT","PURCHASES",04/12/2018,,,
05/12/2018,51.00,"PAYMENT RECEIVED       THANK YOU     NZL",,04/12/2018,,,
05/12/2018,-19.96,"NPD MOORHOUSE          CHRISTCHURCH  NZ","PURCHASES",05/12/2018,,,
06/12/2018,-10.00,"KIWIS FOR KIWI         AUCKLAND      NZ","PURCHASES",05/12/2018,,,
06/12/2018,50.00,"PAYMENT RECEIVED       THANK YOU     NZL",,06/12/2018,,,
07/12/2018,-24.84,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",06/12/2018,,,
07/12/2018,-2.69,"POWERSHOP              WELLINGTON    NZL","PURCHASES",07/12/2018,,,
12/12/2018,-45.76,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",11/12/2018,,,
12/12/2018,-11.70,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",12/12/2018,,,
13/12/2018,-390.00,"FERRY ROAD DENTAL      CHRISTCHURCH  NZL","PURCHASES",13/12/2018,,,
13/12/2018,-2.10,"POWERSHOP              WELLINGTON    NZL","PURCHASES",13/12/2018,,,
13/12/2018,-50.33,"POWERSHOP              WELLINGTON    NZL","PURCHASES",13/12/2018,,,
17/12/2018,-5.69,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",15/12/2018,,,
17/12/2018,-9.65,"CRAZY DAVES            CHRISTCHURCH  NZ","PURCHASES",15/12/2018,,,
17/12/2018,-107.94,"NEW WORLD SOUTH CITY   CHIRSTCHURCH  NZ","PURCHASES",15/12/2018,,,
20/12/2018,-14.90,"COUNTRY ROAD - CHCH    CHRISTCHURCH  NZ","PURCHASES",19/12/2018,,,
20/12/2018,-2.22,"POWERSHOP              WELLINGTON    NZL","PURCHASES",20/12/2018,,,
21/12/2018,-47.00,"GRABONE                WHANGAREI     NZL","PURCHASES",21/12/2018,,,
21/12/2018,-95.70,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",21/12/2018,,,
24/12/2018,-55.04,"NYX PMU CHRISTCHURCH   CHRISTCHURCH  NZ","PURCHASES",21/12/2018,,,
24/12/2018,-68.57,"NPD MOORHOUSE          CHRISTCHURCH  NZ","PURCHASES",22/12/2018,,,
24/12/2018,-3.90,"KAIKOURA BAKERY        KAIKOURA      NZ","PURCHASES",23/12/2018,,,
24/12/2018,-3.33,"POWERSHOP              WELLINGTON    NZL","PURCHASES",24/12/2018,,,
27/12/2018,-20.00,"2DEGREES MOBILE        AUCKLAND      NZ","PURCHASES",25/12/2018,,,
27/12/2018,-8.00,"ULA                    KAIKOURA      NZL","PURCHASES",26/12/2018,,,
27/12/2018,-4.80,"THE CRAYPOT KAIKOURA   KAIKOURA      NZ","PURCHASES",26/12/2018,,,
27/12/2018,-20.78,"APL WAIPARA            AMBERLEY NZ   NZ","PURCHASES",26/12/2018,,,
27/12/2018,-5.96,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",27/12/2018,,,
31/12/2018,-40.70,"PAK N SAVE RICCARTON   CHRISTCHURCH  NZ","PURCHASES",28/12/2018,,,
31/12/2018,-89.80,"DECJUBA RICCARTON      CHRISTCHURCH  NZ","PURCHASES",28/12/2018,,,
31/12/2018,-58.33,"NPD MOORHOUSE          CHRISTCHURCH  NZ","PURCHASES",28/12/2018,,,
31/12/2018,-141.80,"LIFE PHARMACY RICCARTO RICCARTON     NZ","PURCHASES",28/12/2018,,,
31/12/2018,-6.20,"LIFE PHARMACY RICCARTO RICCARTON     NZ","PURCHASES",28/12/2018,,,
31/12/2018,-74.00,"GRABONE                WHANGAREI     NZL","PURCHASES",31/12/2018,,,
31/12/2018,-49.00,"GRABONE                WHANGAREI     NZL","PURCHASES",31/12/2018,,,
03/01/2019,-75.00,"TREATME                AUCKLAND      NZ","PURCHASES",30/12/2018,,,
03/01/2019,-22.00,"TREATME                AUCKLAND      NZ","PURCHASES",30/12/2018,,,
03/01/2019,-23.20,"FAMILY RESTAURANT      CHRISTCHURCH  NZ","PURCHASES",31/12/2018,,,
03/01/2019,-18.70,"PAYPAL *WANG1WORLD     4029357733    SG","PURCHASES",31/12/2018,,,
03/01/2019,-2.28,"PAYPAL *BITAO YU       4029357733    SG","PURCHASES",31/12/2018,,,
03/01/2019,-4.50,"POWERSHOP              WELLINGTON    NZL","PURCHASES",01/01/2019,,,
03/01/2019,-20.19,"POWERSHOP              WELLINGTON    NZL","PURCHASES",01/01/2019,,,
03/01/2019,-86.49,"TWO DEGREES NEW ZEALAN CHRISTCHURCH  NZ","PURCHASES",02/01/2019,,,
04/01/2019,-12.00,"COUNTDOWN THE PALMS    CHRISTCHURCH  NZL","PURCHASES",03/01/2019,,,
04/01/2019,-8.39,"FARMERS - SHIRLEY      CHRISTCHURCH  NZ","PURCHASES",03/01/2019,,,
04/01/2019,-39.60,"FARMERS - SHIRLEY      CHRISTCHURCH  NZ","PURCHASES",03/01/2019,,,
07/01/2019,-9.27,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",04/01/2019,,,
07/01/2019,-21.00,"GRABONE                WHANGAREI     NZL","PURCHASES",06/01/2019,,,
07/01/2019,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",07/01/2019,,,
07/01/2019,-4.20,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",07/01/2019,,,
08/01/2019,-5.94,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",08/01/2019,,,
09/01/2019,-62.14,"VETCALL                CHRISTCHURCH  NZ","PURCHASES",08/01/2019,,,
09/01/2019,-5.96,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",09/01/2019,,,
10/01/2019,1800.00,"PAYMENT RECEIVED       THANK YOU     NZL",,09/01/2019,,,
10/01/2019,50.00,"PAYMENT RECEIVED       THANK YOU     NZL",,10/01/2019,,,
11/01/2019,-15.99,"ACQUISITIONS           CHRISTCHURCH  NZL","PURCHASES",11/01/2019,,,
14/01/2019,-7.34,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",11/01/2019,,,
14/01/2019,-13.49,"REBEL RICCARTON        MORNINGSIDE   NZ","PURCHASES",11/01/2019,,,
14/01/2019,-5.58,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",12/01/2019,,,
14/01/2019,-46.22,"NEW WORLD SOUTH CITY   CHIRSTCHURCH  NZ","PURCHASES",12/01/2019,,,
14/01/2019,-69.98,"MITRE 10 MEGA HORNBY   HORNBY        NZ","PURCHASES",13/01/2019,,,
14/01/2019,-10.00,"ALICE CINEMATHEQUE     CHRISTCHURCH  NZ","PURCHASES",13/01/2019,,,
14/01/2019,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",14/01/2019,,,
14/01/2019,-2.34,"POWERSHOP              WELLINGTON    NZL","PURCHASES",14/01/2019,,,
16/01/2019,-4.98,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",15/01/2019,,,
17/01/2019,-17.27,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",16/01/2019,,,
17/01/2019,-20.00,"2DEGREES MOBILE        AUCKLAND      NZ","PURCHASES",16/01/2019,,,
18/01/2019,-2.58,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",18/01/2019,,,
21/01/2019,-66.53,"BUNNINGS - 9476        RICCARTON     NZL","PURCHASES",20/01/2019,,,
21/01/2019,-35.00,"MADAM KWONG'S          CHRISTCHURCH  NZ","PURCHASES",20/01/2019,,,
21/01/2019,-1.00,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",20/01/2019,,,
21/01/2019,-17.00,"TWL 220 RICCARTON      RICCARTON     NZ","PURCHASES",20/01/2019,,,
21/01/2019,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",21/01/2019,,,
21/01/2019,-15.00,"BUNNINGS - 9476        RICCARTON     NZL","PURCHASES",21/01/2019,,,
21/01/2019,-113.00,"RUBY CH                CHRISTCHURCH  NZ","PURCHASES",21/01/2019,,,
21/01/2019,-3.67,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",21/01/2019,,,
22/01/2019,-4.28,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",22/01/2019,,,
23/01/2019,-5.96,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",23/01/2019,,,
23/01/2019,-8.33,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",23/01/2019,,,
25/01/2019,-3.29,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",24/01/2019,,,
25/01/2019,500.00,"PAYMENT RECEIVED       THANK YOU     NZL",,25/01/2019,,,
28/01/2019,-4.78,"Apple NZ GCS           SYDNEY        AU","PURCHASES",24/01/2019,,,
28/01/2019,-388.40,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",25/01/2019,,,
28/01/2019,-13.56,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",26/01/2019,,,
28/01/2019,-1.98,"BASICS ASIAN SUPERMARK CHRISTCHURCH  NZL","PURCHASES",26/01/2019,,,
28/01/2019,-44.82,"MAD BUTCHER FERRY ROAD CHRISTCHURCH  NZL","PURCHASES",26/01/2019,,,
28/01/2019,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",28/01/2019,,,
28/01/2019,-64.00,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",28/01/2019,,,
29/01/2019,-19.00,"COUNTDOWN MOORHOUSE    CHRISTCHURCH  NZL","PURCHASES",28/01/2019,,,
29/01/2019,-5.00,"Trade Me               Wellington    NZ","PURCHASES",28/01/2019,,,
30/01/2019,-58.80,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",30/01/2019,,,
31/01/2019,601.00,"PAYMENT RECEIVED       THANK YOU     NZL",,30/01/2019,,,
31/01/2019,-8.00,"MCDONALDS SOUTH CITY F CHRISTCHURCH  NZL","PURCHASES",31/01/2019,,,
31/01/2019,-3.50,"UNICHEM CASHEL PHARMAC CHRISTCHURCH  NZ","PURCHASES",31/01/2019,,,
31/01/2019,-119.40,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",31/01/2019,,,
01/02/2019,-10.50,"CASHEL ST POST SHOP    CHRISTCHURCH  NZ","PURCHASES",31/01/2019,,,
01/02/2019,-92.20,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",31/01/2019,,,
01/02/2019,-4.94,"POWERSHOP              WELLINGTON    NZL","PURCHASES",01/02/2019,,,
01/02/2019,-86.00,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",01/02/2019,,,
01/02/2019,-12.97,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",01/02/2019,,,
04/02/2019,-39.20,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",01/02/2019,,,
04/02/2019,-38.00,"BALLANTYNES            CHRISTCHURCH  NZ","PURCHASES",01/02/2019,,,
04/02/2019,-370.00,"PETERSENS JEWELLERS    CHRISTCHURCH  NZ","PURCHASES",02/02/2019,,,
04/02/2019,-77.94,"SEED HERITAGE          CHRISTCHURCH  NZ","PURCHASES",02/02/2019,,,
04/02/2019,-86.49,"TWO DEGREES NEW ZEALAN CHRISTCHURCH  NZ","PURCHASES",02/02/2019,,,
04/02/2019,-4.90,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",04/02/2019,,,
04/02/2019,-5.99,"FRESHCHOICE MERIVALE   CHRISTCHURCH  NZL","PURCHASES",04/02/2019,,,
05/02/2019,-3.38,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",05/02/2019,,,
07/02/2019,963.00,"PAYMENT RECEIVED       THANK YOU     NZL",,06/02/2019,,,
07/02/2019,70.00,"PAYMENT RECEIVED       THANK YOU     NZL",,06/02/2019,,,
07/02/2019,-70.00,"TREATME                AUCKLAND      NZ","PURCHASES",06/02/2019,,,
07/02/2019,-8.99,"TREATME                AUCKLAND      NZ","PURCHASES",06/02/2019,,,
07/02/2019,-5.96,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",07/02/2019,,,
08/02/2019,-15.20,"TWO FAT INDIANS        CHRISTCHURCH  NZ","PURCHASES",07/02/2019,,,
08/02/2019,30.00,"PAYMENT RECEIVED       THANK YOU     NZL",,08/02/2019,,,
08/02/2019,-2.15,"POWERSHOP              WELLINGTON    NZL","PURCHASES",08/02/2019,,,
11/02/2019,-84.94,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",10/02/2019,,,
11/02/2019,-4.20,"ROBERT HARRIS BNZ      CHRISTCHURCH  NZL","PURCHASES",11/02/2019,,,
11/02/2019,-6.78,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",11/02/2019,,,
12/02/2019,-48.68,"COUNTRY ROAD - CHCH    CHRISTCHURCH  NZ","PURCHASES",12/02/2019,,,
13/02/2019,-79.00,"HAPA                   CHRISTCHURCH  NZ","PURCHASES",12/02/2019,,,
13/02/2019,-3.97,"POWERSHOP              WELLINGTON    NZL","PURCHASES",13/02/2019,,,
14/02/2019,-4.18,"Apple NZ GCS           SYDNEY        AU","PURCHASES",12/02/2019,,,
15/02/2019,-61.38,"MAD BUTCHER FERRY ROAD CHRISTCHURCH  NZL","PURCHASES",15/02/2019,,,
20/02/2019,-140.00,"EMBASSY OF CHINA       CHRISTCHURCH  NZ","PURCHASES",19/02/2019,,,
20/02/2019,-12.00,"RICCARTON NOODLE HOUSE CHRISTCHURCH  NZ","PURCHASES",19/02/2019,,,
20/02/2019,-5.96,"LUMLEY GEN INS NZ      AUCKLAND      NZL","PURCHASES",20/02/2019,,,
21/02/2019,-14.90,"TWO FAT INDIANS        CHRISTCHURCH  NZ","PURCHASES",20/02/2019,,,
22/02/2019,-13.49,"FRESHCHOICE CITY MKT   CHRISTCHURCH  NZ","PURCHASES",22/02/2019,,,
25/02/2019,-28.73,"PAKNSAVE MOORHOUSE     CHRISTCHURCH  NZ","PURCHASES",23/02/2019,,,
25/02/2019,-50.00,"POWERSHOP              WELLINGTON    NZL","PURCHASES",24/02/2019,,,
25/02/2019,-20.00,"2DEGREES MOBILE        AUCKLAND      NZ","PURCHASES",25/02/2019,,,
